"s1 | Dick Johnson Is Dead | United States | Movie | As her father nears the end of his life, filmmaker Kirsten Johnson stages his death in inventive and comical ways to help them both face the inevitable."
"s564 | Austin Powers: The Spy Who Shagged Me | United States | Movie | When diabolical genius Dr. Evil travels back in time to steal superspy Austin Powers's ""mojo,"" Austin must return to the swingin' '60s himself."
s565 | Boogie Nights | United States | Movie | A well-endowed busboy is taken in by a tight-knit group of 1970s porn actors and transforms himself into skin flick celebrity Dirk Diggler.
"s566 | Bureau of Magical Things | Australia, Germany | TV Show | When a teen accidentally discovers an enchanted realm, she becomes the only one able to unite the human and magical worlds â€“ and save both from evil."
"s567 | Charlie's Angels | United States, Germany | Movie | A tight-knit trio of specially trained agents wield weapons â€” and charm â€” as they track down stolen software in this reboot of the classic TV series."
"s568 | Congo | United States | Movie | Eight people, some with ulterior motives, go on an expedition to the Congo, where they find a lost city protected by killer apes."
"s569 | Dennis the Menace | United States | Movie | The bane of George's life is a little boy named Dennis. But when a cunning thief attempts to rob George, Dennis may be the only one who can stop him."
"s570 | Dreamy Eyes | Vietnam | Movie | Through heartbreak and betrayal, Ngan's unrequited love for his childhood best friend HÃ  La endures for a generation in this sweeping romance."
"s571 | Dynasty Warriors | nan | Movie | Warlords, warriors and statesmen wage a battle for supremacy in this fantasy tale based on the hit video games and the ""Romance of the Three Kingdoms."""
"s572 | Generation 56k | nan | TV Show | A chance encounter leads two 30-somethings to remember 1998, the year their teenage hormones kicked in â€” and the internet changed their lives forever."
"s573 | Hampstead | United Kingdom, Belgium | Movie | An American widow in London forms an unexpected relationship with a man living off the grid in a beautiful park ripe for development."
"s574 | Kung Fu Panda | United States, China | Movie | When a powerful villain comes after peace in his valley, a lazy panda rises to the challenge to realize his destiny and become a kung fu warrior."
"s575 | Kung Fu Panda 2 | United States, China | Movie | With his fists up and belly full, Po embarks on a perilous journey with the Furious Five to take on a frightful new enemy and save the art of kung fu."
"s576 | Life as We Know It | United States | Movie | Holly and Eric discover reciprocal hatred during their first date, but must put their feelings aside after becoming guardians of their friends' baby."
"s577 | Mary Magdalene | United Kingdom, Australia, United States | Movie | A woman with healing powers abandons her village life to become a devout disciple of Jesus, the founder of Christianity."
"s578 | Masameer County | nan | TV Show | A humorous view on a changing Saudi, this season includes stories about a global media war, a long-standing tribal feud and a health craze gone too far."
"s579 | Memoirs of a Geisha | France, Japan, United States | Movie | Sold to a geisha house as a child, a fishermanâ€™s daughter becomes the most sought-after geisha in Kyoto, but rivalries threaten the destiny she desires."
s580 | Midnight Run | United States | Movie | A cop-turned-bounty hunter runs into trouble as he races from New York to Los Angeles with a fugitive accountant who embezzled millions from the mob.
"s581 | Mobile Suit Gundam Hathaway | nan | Movie | After Charâ€™s rebellion, Hathaway Noa leads an insurgency against Earth Federation, but meeting an enemy officer and a mysterious woman alters his fate."
s582 | Mortal Kombat | United States | Movie | Three fighters travel to the mystical realm of Outworld to test their might in a tournament against an evil demon with plans to take over the world.
s583 | Mother's Day | United States | Movie | The trials and tribulations of several Atlanta moms (and one clueless widower dad) make it a Mother's Day to remember in this ensemble comedy.
"s584 | No Strings Attached | United States, United Kingdom | Movie | ""Friends with benefits"" Emma and Adam are fine with their open relationship ... until those pesky little things called feelings enter the picture."
"s585 | Not Another Teen Movie | United States | Movie | On a bet, a gridiron hero at John Hughes High School sets out to turn a bespectacled artist into a prom queen in this outrageous parody."
"s586 | Ophelia | United Kingdom, United States | Movie | In this retelling of â€œHamletâ€� from Opheliaâ€™s point of view, the lady-in-waitingâ€™s shared love with Denmarkâ€™s prince is ruined by treachery and madness."
"s587 | Pet Sematary 2 | nan | Movie | When Chase and his son, Jeff, move to a different town, Jeff befriends an outcast named Drew, and the two discover a strange Indian burial ground."
"s588 | Quarantine Tales | nan | TV Show | Traversing genres, five separate stories offer unique, whimsical and thought-provoking takes on life during the pandemic in 2020."
"s589 | Rainbow Rangers | United States | TV Show | When Earth's animals and natural wonders need a rescue, the Rainbow Rangers combine their colorful powers to protect the planet and save the day!"
"s590 | Red Joan | United Kingdom | Movie | When an unassuming elderly widow is arrested for treason, her tangled secret past as the KGB's longest-serving British spy is exposed."
"s591 | Sailor Moon Crystal | nan | TV Show | Middle schooler Usagi Tsukino and her friends learn that they have the power to transform into Sailor Guardians, protecting the world from darkness."
"s592 | Seven Pounds | United States | Movie | Weighed down by a dark secret, IRS agent Ben Thomas tries to improve the lives of seven strangers in need of a second chance."
"s593 | She's Out of My League | United States | Movie | Kirk's a 5. His new girlfriend Molly's a 10. No one knows what she sees in him, including Kirk. Will his raging insecurities ruin this budding romance?"
"s594 | Snow Day | United States | Movie | When a snow day shuts down the whole town, the Wheeler family cuts loose. Hal makes a play for the most popular girl in his school, 10-year-old Natalie takes on the dreaded snowplow man, and Dad gets into a showdown with a rival meteorologist."
"s595 | Star Trek | United States, Germany | Movie | On their first voyage aboard the starship Enterprise, cocky rebel James T. Kirk and logic-driven Vulcan Spock try to defeat a vengeful Romulan commander."
"s596 | Stuart Little | Germany, United States | Movie | When his parents adopt a mouse instead of a little boy, George realizes brothers come in all shapes and sizes. But Snowbell the cat is not so welcoming."
s597 | Sword of Trust | United States | Movie | An offbeat foursome takes a wild journey through the Southern belt of denial to sell a relic purporting to prove the South won the Civil War.
"s598 | Talladega Nights: The Ballad of Ricky Bobby | United States | Movie | NASCAR superstar Ricky Bobby believes he's the best there is, until the arrival of a French Formula One champion threatens his position as top dog."
"s599 | The American | United States, United Kingdom | Movie | Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him."
"s600 | The Best of Enemies | United States | Movie | In 1971, a summit on school integration in North Carolina pits a civil rights activist against a Ku Klux Klan leader, sparking an unlikely friendship."
s601 | The Game | United States | Movie | An aloof investment banker's life spirals into peril and paranoia after his brother gives him an odd birthday gift: the chance to play a mysterious game.
"s602 | The Karate Kid | United States | Movie | When a bullied teen befriends an unassuming martial arts master, heâ€™ll learn life lessons â€” and the right moves â€” to beat back his merciless rivals."
"s603 | The Karate Kid Part II | United States | Movie | Daniel and his martial-arts mentor, Mr. Miyagi, visit Okinawa where they battle a hostile new nemesis and a former foe looking to settle an old score."
s604 | The Karate Kid Part III | United States | Movie | A returning adversary threatens the bond between karate champ Daniel and mentor Mr. Miyagi with an intricate plan for revenge and a brutal challenger.
"s605 | The Life of David Gale | United Kingdom, Germany, Spain, United States | Movie | When a Texas professor and advocate for the elimination of the death penalty is falsely accused of a crime, he ends up on death row himself."
"s606 | The Long Riders | United States | Movie | This Western chronicles the misadventures and demise of the James-Younger gang, 19th-century outlaws who tore through Missouri on a crime spree."
"s607 | The Queen | United Kingdom, United States, France, Italy | Movie | After Princess Diana's death, Queen Elizabeth II and Tony Blair face public demands that she be memorialized in a manner beyond standard protocol."
"s608 | The Strangers | United States | Movie | A quiet stay at a remote vacation home spirals into terror for a couple when they come under attack by three masked, mysterious, murderous intruders."
"s609 | The Sum of All Fears | United States, Germany, Canada | Movie | CIA agent Jack Ryan tries to discover why three missing Russian nuclear scientists are holed up in the Ukraine, communicating with neo-Nazis."
"s610 | The Tourist | United States, France, Italy, United Kingdom | Movie | An American tourist seeking solace for his shattered heart instead finds it in danger again after encountering a beautiful Interpol agent."
"s611 | Underworld | United States, United Kingdom, Germany, Hungary | Movie | A vampire warrior begins to question her mission in the ancient war between the undead and werewolves when she falls for a human under her protection."
"s612 | Underworld: Awakening | United States, Canada | Movie | As the war between vampires and Lycans rages on, Selene awakens from a prolonged, forced cryogenic sleep to face a harrowing new enemy: humans."
"s613 | Underworld: Rise of the Lycans | United States, New Zealand | Movie | Set in the year 1402, this prequel follows Lucian, the first werewolf to take human form, and chronicles the feud between the vampires and the Lycans."
"s614 | Voiceless | Nigeria | Movie | A bright and promising young girl gets abducted and taken to a terrorist camp, where she unexpectedly crosses paths with her soulmate."
"s615 | What Dreams May Come | United States, New Zealand | Movie | A physician finds himself in heaven after an accident, inhabiting the landscape of his wife's paintings while seeking to rescue her from the underworld."
"s616 | Why Do Fools Fall in Love | United States | Movie | In this rock 'n' roll comedy-drama, three women go to court over royalties from the one-hit-wonder singer they all loved â€” and whom they all married."
"s617 | Working Title | nan | Movie | In the '70s, a graduate student works with three incarcerated women from the Manson Family as they look back at their lives. Based on a true story."
"s618 | Young Royals | Sweden | TV Show | Prince Wilhelm adjusts to life at his prestigious new boarding school, Hillerska, but following his heart proves more challenging than anticipated."
s619 | America: The Motion Picture | United States | Movie | A chainsaw-wielding George Washington teams with beer-loving bro Sam Adams to take down the Brits in a tongue-in-cheek riff on the American Revolution.
s620 | Deranged | nan | Movie | A substitute teacher and an obsessive student begin an illicit affair that endangers everyone involved and blurs the line between predator and prey.
s621 | Droppin' Cash: Los Angeles | United States | TV Show | This Complex series follows the paper trail of musicians and athletes in Los Angeles as they blow through stacks on the finer things in life.
"s622 | LegendÂ ofÂ Exorcism | nan | TV Show | After leaving Yaojin Palace, Kong Hongjun arrives in Chang'an to battle demons and forms a bond with exorcism squad chief Li Jinglong."
"s623 | Lying and Stealing | United States | Movie | A talented thief teams up with an aspiring actress to steal art from LA's high rollers. For their last heist, they're going for the ultimate: freedom."
s624 | Mommy Issues | nan | Movie | Close quarters and new romances add trouble to the rocky relationship between a high-strung young woman and her demanding mother.
"s625 | Prime Time | nan | Movie | On New Yearâ€™s Eve 1999, an armed man enters a TV studio during a broadcast, takes the host hostage and makes one demand: to give a message live on air."
"s626 | Somos. | Mexico | TV Show | The lives of the people of Allende, a Mexican border town, are overtaken by a powerful cartel's operations, leading to tragedy. Inspired by true events."
s627 | Sophie: A Murder in West Cork | nan | TV Show | A shocking murder in rural Ireland sets off an increasingly convoluted quest for justice that spans decades and cuts across national borders.
"s628 | The Daily Life of the Immortal King | China | TV Show | Having vanquished a powerful demon at age six, precocious wizard Wang Ling must now navigate high school life as an ordinary teen."
"s629 | StarBeam | United States | TV Show | When colorful villains come out to play, 8-year-old Zoey has the power to transform into StarBeam, a kid-sized superhero. She saves the day, every day!"
"s630 | A Way Back Home | nan | Movie | After receiving a terminal diagnosis, a man fakes an accident to spare his familyâ€™s grief and must deal with the fallout of his deception."
"s631 | Killing Them Softly | United States | Movie | When a couple of low-level crooks rob a Mob-protected poker game, a slick enforcer is hired to track down the offenders and take care of business."
"s632 | The Seven Deadly Sins | Japan | TV Show | When a kingdom is taken over by tyrants, the deposed princess begins a quest to find a disbanded group of evil knights to help take back her realm."
s633 | Wanted | nan | Movie | Four seniors embark on misadventures after breaking out of their nursing home to save a loved oneâ€™s grave from demolition by estate developers.
s634 | Into the Wind | nan | Movie | Two siblings set sail as a crew on a yacht on the Aegean Sea. Circumstances soon change when a young documentary filmmaker comes aboard.
s635 | Wonder Boy | France | Movie | This revealing documentary follows Balmain creative director Olivier Rousteing as he brings his bold designs to life and goes in search of his origins.
"s636 | Here Comes the Rain | Lebanon | Movie | Abducted during the Lebanese Civil War and now in his 50s, Ramez is finally a free man. But he returns to society deeply traumatized by the past."
"s637 | The Ice Road | United States, Canada | Movie | To save a team of miners trapped underground, a down-on-his-luck ice road trucker joins a mission across treacherous terrain to deliver rescue equipment."
"s638 | Ray | nan | TV Show | From a satire to a psychological thriller, four short stories from celebrated auteur and writer Satyajit Ray are adapted for the screen in this series."
s639 | Sex/Life | United States | TV Show | A woman's daring sexual past collides with her married-with-kids present when the bad-boy ex she can't stop fantasizing about crashes back into her life.
"s640 | Godzilla Singular Point | nan | TV Show | Brought together by a mysterious song, a grad student and an engineer lead the fight against an unimaginable force that may spell doom for the world."
"s641 | Jiva! | nan | TV Show | A talented street dancer from Umlazi, Durban must confront her fears and deal with family objections to pursue her dancing dreams."
s642 | Sisters on Track | nan | Movie | Three track star sisters face obstacles in life and in competition as they pursue Junior Olympic dreams in this extraordinary coming of age journey.
"s643 | The Naked Director | Japan | TV Show | In 1980s Japan, one determined man turned every crushing setback into opportunity. His name was Toru Muranishi, and he revolutionized his industry."
s644 | The Seventh Day | United States | Movie | An inexperienced priest teams up with a hardened exorcist to stop the demonic possession of a young boy. But darkness lies where they least expect it.
"s645 | Good on Paper | nan | Movie | After years of putting her career first, a stand-up comic meets a guy who seems perfect: smart, nice, successful... and possibly too good to be true."
"s646 | Murder by the Coast | nan | Movie | In 1999, teen RocÃ­o Wanninkhof is murdered. Her mother's ex-partner, Dolores VÃ¡zquez, is suspected. Did she do it? A second victim reveals the truth."
s647 | The House of Flowers: The Movie | nan | Movie | The De La Mora siblings concoct a mischievous plan to break into their old family home to retrieve a hidden treasure of significant importance.
s648 | The Parisian Agency: Exclusive Properties | nan | TV Show | This reality series follows the Kretz family and their luxury property business as they help clients buy and sell fabulous homes in France and abroad.
"s649 | Too Hot to Handle | United States | TV Show | On the shores of paradise, gorgeous singles meet and mingle. But thereâ€™s a twist. To win a $100,000 grand prize, theyâ€™ll have to give up sex."
"s650 | Broken | nan | Movie | After running away from her marriage, a woman enters a dangerous agreement with an unfamiliar man to save her father's company and her reputation."
s651 | O Vendedor de Sonhos | Brazil | Movie | A disillusioned psychologist tries to commit suicide until he strikes up a friendship with an unlikely savior who teaches him a new way of living.
"s652 | Osuofia in London | Nigeria | Movie | A villager in Nigeria becomes the sole beneficiary of his late brother's estate in England, which, according to custom, includes his brother's fiancÃ©e."
"s653 | Osuofia in London II | nan | Movie | After collecting his brother's inheritance, Osoufia returns to his Nigerian village with wealth and a British wife whose presence soon causes trouble."
"s654 | This Is Pop | nan | TV Show | Uncover the real stories behind your favorite pop songs as this docuseries charts the impact of the festival scene, Auto-Tune, boy bands and more."
"s655 | #Selfie | Romania | Movie | Two days before their final exams, three teen girls make a seaside getaway to have the time of their lives."
"s656 | #Selfie 69 | Romania | Movie | After a painful breakup, a trio of party-loving friends makes a bet: who can get married in three days."
"s657 | Love Is a Story | Romania | Movie | Two young artists, a violin player and an actress, fight to achieve their dreams and keep their relationship together during Christmastime."
"s658 | The Mole | United States | TV Show | In this competition show, contestants try to earn $1 million for a pot that only one of them will win â€” while one player secretly sabotages them."
"s659 | Nevertheless, | nan | TV Show | The intoxicating charm of a flirtatious art school classmate pulls a reluctant love cynic into a friends-with-benefits relationship."
"s660 | Bangkok Love Stories: Innocence | Thailand | TV Show | From a teenage parkour enthusiast to a bawdy restaurateur, an eclectic group of characters find romance in Bangkok's glittering Silom district."
s661 | Black Lightning | United States | TV Show | School principal and retired superhero Jefferson Pierce leaps back into action as the legendary Black Lightning after a gang threatens his family.
"s662 | Call My Agent! | France | TV Show | At a top Paris talent firm, agents scramble to keep their star clients happy â€“ and their business afloat â€“ after an unexpected crisis."
"s663 | Champions | United States | TV Show | Years after getting his girlfriend pregnant, washed-up jock Vince meets his eccentric son Michael and learns about fatherhood, one show tune at a time."
"s664 | CharitÃ© at War | nan | TV Show | In 1943, the staff at Berlin's CharitÃ© hospital struggle against the effects of World War II and the Nazi regime, including eugenic medical practices."
s665 | Cleo & Cuquin | Spain | TV Show | Spirited sister-brother duo Cleo and CuquÃ­n try on different professions each day to help their other siblings solve problems and enjoy new adventures.
"s666 | Deadwind | Finland, Germany | TV Show | Just months after a tragic loss, detective Sofia Karppi investigates the murder of a woman with ties to a Helsinki construction company."
"s667 | Gameboys Level-Up Edition | nan | TV Show | In this recut of the popular web series, live-stream gamer Cairo calls for a rematch after losing to newcomer Gavreel â€” and an online romance blooms."
"s668 | Glee | United States | TV Show | Amid relationship woes and personal attacks from a wicked cheerleading coach, a teacher fights to turn underdog glee club members into winners."
"s669 | Hap and Leonard | United States | TV Show | In late-1980s Texas, two best friends get involved in darkly comic misadventures by hiring themselves out to shady clients for illicit ends."
"s670 | Locked Up | Spain | TV Show | Manipulated into embezzling funds for her boyfriend and sentenced to prison, a naÃ¯ve young woman must quickly learn to survive in a harsh new world."
"s671 | Mobile Suit Gundam II: Soldiers of Sorrow | nan | Movie | The Earth Federation warship White Base and its Gundam pilot Amuro Ray struggle to make it back through enemy territory, pursued by Zeon's warriors."
s672 | Mobile Suit Gundam III: Encounters in Space | nan | Movie | The Earth Federation prepares to take the war into the Duchy of Zeon's home territory. Veteran pilot Amuro Ray returns to space for the final battle.
"s673 | Mobile Suit Gundam: Char's Counterattack | nan | Movie | Thirteen years after the war, the Neo Zeon army threatens the peace. Armed with the Nu Gundam, Amuro Ray and Federation forces take the field once more."
"s674 | No Time for Shame | Argentina | TV Show | Follow Santiago Artemis, a Buenos Aires fashion dynamo, as he makes his dreams come true while grappling with his love life, therapist and clients."
"s675 | Pose | United States | TV Show | In 1987 New York, LGBTQ ball fixture Blanca starts her own house, soon becoming mother to a gifted dancer and a sex worker in love with a yuppie client."
"s676 | REA(L)OVE | Japan | TV Show | A group of men and women, each burdened with a dark secret, look for love in this dating show with a twist. Hosted by reformed playboy Atsushi Tamura."
"s677 | Riverdale | United States | TV Show | While navigating the troubled waters of sex, romance, school and family, teen Archie and his gang become entangled in a dark Riverdale mystery."
"s678 | Schitt's Creek | Canada, United States | TV Show | Suddenly broke, the formerly filthy-rich Rose family is reduced to living in a ramshackle motel in a town they once bought as a joke: Schitt's Creek."
"s679 | The Assassination of Gianni Versace | United States | TV Show | Defining moments in Andrew Cunanan's life, starting in childhood, lead up to a 1997 murder spree that kills five, including fashion icon Gianni Versace."
"s680 | The Judgement | Thailand | TV Show | After a traumatic incident at a party makes her a target of gossip and derision, a young college student tries to change her school's toxic culture."
"s681 | The Last Dance | United States | TV Show | This docuseries gives a definitive account of Michael Jordanâ€™s career and the 1990s Chicago Bulls, packed with unaired footage from the 1997-98 season."
"s682 | They've Gotta Have Us | United Kingdom | TV Show | Powered by candid recollections from esteemed African-American entertainers, this docuseries traces the history of black cinema."
"s683 | Why Are You Like This | Australia | TV Show | Three best friends negotiate work, fun, identity politics, hookups and wild nights out in this razor-sharp satire of 20-something life in Melbourne."
"s684 | A Family | nan | Movie | Taken in by the yakuza at a young age, Kenji swears allegiance to his old-school boss, pledging to adhere to the family code amid ever-changing times."
"s685 | Elite | Spain | TV Show | When three working-class teens enroll in an exclusive private school in Spain, the clash between them and the wealthy students leads to murder."
"s686 | Fatherhood | United States | Movie | A widowed new dad copes with doubts, fears, heartache and dirty diapers as he sets out to raise his daughter on his own. Inspired by a true story."
"s687 | Hospital Playlist | South Korea | TV Show | Every day is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist."
"s688 | Jagame Thandhiram | nan | Movie | When a clever, carefree gangster is recruited to help an overseas crime lord take down a rival, he is caught off guard by the moral dilemmas that follow."
"s689 | Kambili: The Whole 30 Yards | Nigeria | Movie | Determined to marry before she turns 30, a woman tries to change her impulsive ways and do whatever it takes to win back the boyfriend who left her."
"s690 | Mobile Suit Gundam I | nan | Movie | The Earth Federation's last hope in its fight against the Principality of Zeon is the prototype mobile suit Gundam, piloted by civilian Amur Ray."
"s691 | Rurouni Kenshin: The Final | nan | Movie | In 1879, Kenshin and his allies face their strongest enemy yet: his former brother-in-law Enishi Yukishiro and his minions, who've vowed their revenge."
"s692 | So Not Worth It | nan | TV Show | New friends, new loves and new experiences mix together inside a colorful college dormitory in Korea that's home to students from around the world."
"s693 | The Rational Life | nan | TV Show | A career-driven 30-something must contend with a cutthroat workplace, a love triangle and her nagging mom."
"s694 | Ali & Ratu Ratu Queens | nan | Movie | After his father's passing, a teenager sets out for New York in search of his estranged mother and soon finds love and connection in unexpected places."
"s695 | Aziza | Lebanon, Syria | Movie | This short film follows a newly displaced Syrian couple's drive around Beirut, which then morphs into a hallucinatory and nostalgic trip."
"s696 | Besieged Bread | nan | Movie | In battle-ridden Syria, a woman trying to smuggle bread into a blockaded area crosses paths with a soldier who has deserted the regime's forces."
"s697 | Black Summer | Canada, United States | TV Show | In the dark, early days of a zombie apocalypse, complete strangers band together to find the strength they need to survive and get back to loved ones."
"s698 | Elite Short Stories: Carla Samuel | nan | TV Show | Samuel attempts a big, romantic gesture at the airport in order to persuade Carla not to board her flight to London."
s699 | Fan Girl | Philippines | Movie | An infatuated fan finds an unexpected way to meet her celebrity crush and discovers a dark reality behind the facade of fame and her fantasy world.
s700 | Katla | Iceland | TV Show | The catastrophic eruption of subglacial volcano Katla turns a nearby communityâ€™s world upside down as mysteries begin to emerge from the ice.
"s701 | Record of Ragnarok | nan | TV Show | Before eradicating humankind from the world, the gods give them one last chance to prove themselves worthy of survival. Let the Ragnarok battles begin."
"s702 | Red Snow | Canada | Movie | Ambushed by the Taliban, a First Nations soldier from Canada gets captured but escapes in a harrowing journey that stirs up memories of love and loss."
"s703 | Silver Linings Playbook | United States | Movie | A man with bipolar disorder moves home with his parents and makes a connection with a spirited widow, which helps both of them heal in unique ways."
s704 | The Gift | Turkey | TV Show | A painter in Istanbul embarks on a personal journey as she unearths universal secrets about an Anatolian archaeological site and its link to her past.
s705 | A Man For The Week End | nan | Movie | A career-focused woman convinces a colleague to pose as her boyfriend for a family visit â€” and must face a meddling mom and some unexpected feelings.
"s706 | Biking Borders | Germany | Movie | Best friends Max and Nono bike from Berlin to Beijing, collecting donations to build a school for a unique fundraising adventure in this documentary."
"s707 | Elite Short Stories: Omar Ander Alexis | nan | TV Show | Now in remission, Ander is set on spending his summer helping Alexis, his chemo partner, go through treatment."
s708 | Let's Eat | nan | TV Show | A food-blogging insurance agent encounters a friend from elementary school with a vendetta against him â€” but soon becomes her sidekick.
"s709 | Lowriders | United States | Movie | Caught up in the lowrider world of his father and embittered brother, an East LA graffiti artist grapples with a family feud while chasing his dreams."
s710 | Millennials | Argentina | TV Show | A group of millennials copes with the pressures of adulting by tackling a diverse set of problems from unemployment to cheating.
"s711 | Penguin Town | nan | TV Show | In a picturesque South African town, an eclectic group of endangered penguins flock together to find mates, raise families and mix with the locals."
"s712 | Security | Italy | Movie | After the assault of a young woman in their seaside town, a security expert and his family get caught in a powerful riptide of secrets and lies."
"s713 | Silver Skates | nan | Movie | On the frozen rivers and canals of St. Petersburg, a petty thief on skates warms the heart of an aristocratâ€™s daughter as forces try to keep them apart."
"s714 | Avengers Climate Conundrum | United States | TV Show | When a mysterious force steals Tony Starkâ€™s weather machine to wreak havoc on the world, the Avengers must survive the extreme storms to save the day."
"s715 | Beyond Evil | nan | TV Show | As a killing resembling a cold case resurfaces in a small town, the chase for the truth falls on two policemen who each harbor secrets of their own."
"s716 | Elite Short Stories: Nadia GuzmÃ¡n | nan | TV Show | Nadia feels conflicted about whether or not to see her long distance boyfriend, GuzmÃ¡n, when she returns to Spain for her sister's wedding."
"s717 | FTA | United States | Movie | The restored documentary captures the Pacific leg of the 1971 anti-Vietnam War ""Free the Army"" comedy tour and experiences on both sides of the stage."
"s718 | Headspace: Unwind Your Mind | nan | Movie | Do you want to relax, meditate or sleep deeply? Personalize the experience according to your mood or mindset with this Headspace interactive special."
"s719 | Life of Crime | United States | Movie | After two small-time crooks kidnap and ransom a rich businessman's wife, they discover a flaw in their plan: Her cheating husband doesn't want her back."
"s720 | Power Rangers Dino Fury | United States | TV Show | With the prehistoric force of the dinosaurs, a new crew of Power Rangers must deal with a menacing army of alien creatures attacking Earth."
s721 | Rhyme Time Town | nan | TV Show | Fun-loving friends Daisy and Cole use music and imagination to solve problems in a town filled with nursery rhyme characters.
"s722 | Rogue Warfare: Death of a Nation | United States | Movie | As their leader recovers from trauma, a global team of elite soldiers must regroup and stop the deadly plans of an extremist mastermind within 36 hours."
s723 | Sir! No Sir! | United States | Movie | This documentary chronicles the largely forgotten antiwar activities of American GIs and other members of the military during the Vietnam era.
"s724 | The American Bible Challenge | United States | TV Show | Join host Jeff Foxworthy as contestants test their knowledge of all things biblical, competing to win money for the charities of their choice."
"s725 | The Reason I Jump | United States, United Kingdom | Movie | The diverse experiences and emotions of five young people with autism fuel this illuminating documentary based on Naoki Higashida's bestselling memoir."
"s726 | Elite Short Stories: GuzmÃ¡n Caye Rebe | nan | TV Show | Rebe hosts an intimate house warming party for her friends, but the situation takes a dramatic turn with the help of drugs and unexpected visitors."
"s727 | Metallica: Some Kind of Monster | United States | TV Show | This collection includes the acclaimed rock documentary about Metallica, plus a film checking in with the still-thriving group 10 years later."
"s728 | Picture a Scientist | United States | Movie | In this documentary, leading women scientists discuss the inequalities they've faced as they set out to create a new formula to make STEM open to all."
"s729 | The Devil Below | United States | Movie | When a team of researchers tries to find out what started a fire in a coal mine, they quickly discover that the disaster is anything but natural."
"s730 | Bling Empire - The Afterparty | nan | Movie | The stars of ""Bling Empire"" discuss the show's success and play bling-themed games, then comic Joel Kim Booster makes his case for joining the cast."
"s731 | Cobra Kai - The Afterparty | nan | Movie | Ralph Macchio, William Zabka and more from the ""Cobra Kai"" cast drop by to chat Season 3 (spoilers ahead!), followed by Bill Burr of ""F Is for Family."""
"s732 | Love (ft. Marriage and Divorce) | South Korea | TV Show | Everything comes unraveling for three successful women who work on a radio show as twists, turns and troubles plague their seemingly happy marriages."
"s733 | To All the Boys: Always and Forever - The Afterparty | nan | Movie | Cast members of the ""To All the Boys"" films dish about the third movie and answer some fan questions, plus Whitney Cummings gives suspect dating advice."
"s734 | LEGO Friends: The Power of Friendship | Denmark | TV Show | Five best friends face adventures side by side in their hometown. Zany antics, love and missteps are better with friends!"
"s735 | Lupin | France, United States | TV Show | Inspired by the adventures of ArsÃ¨ne Lupin, gentleman thief Assane Diop sets out to avenge his father for an injustice inflicted by a wealthy family."
"s736 | Sarbath | India | Movie | When a city man returns to his native village for his brotherâ€™s wedding, several unforeseen snags make his visit more eventful than anticipated."
"s737 | Skater Girl | United States, India | Movie | When a teen in rural India discovers a life-changing passion for skateboarding, she faces a rough road as she follows her dream to compete."
"s738 | Trese | Philippines, Singapore, Indonesia | TV Show | In Manila, where dark supernatural forces pervade the criminal underworld, itâ€™s up to Alexandra Trese to keep the peace â€” but thereâ€™s a storm brewing."
"s739 | Trese After Dark | nan | Movie | Stars and creators gather to discuss â€œTrese,â€� from its Filipino folklore inspirations to the comicâ€™s beginnings and its journey to an anime series."
"s740 | Wish Dragon | China, United States, Canada | Movie | Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities."
"s741 | A Haunted House 2 | United States | Movie | Grieving after a tragedy, Malcolm tries to start fresh with his new girlfriend and her kids â€” but supernatural shenanigans find their way back to him."
"s742 | Blind Intersections | Lebanon, United Arab Emirates | Movie | This film follows the societal challenges three strangers in Beirut go through as unexpected events link their fates."
s743 | Camellia Sisters | Vietnam | Movie | Tensions rise and untold secrets surface for three royal sisters when a family treasure is stolen the night before an antique auction.
"s744 | Copenhagen | Canada, United States, Denmark | Movie | Philandering his way across Europe to find the grandfather he's never met, William unexpectedly befriends a 14-year-old who changes how he sees women."
s745 | Locombianos | Colombia | TV Show | Four of Colombia's funniest and bawdiest comedians perform before a post-quarantine audience hungry for their stories.
"s746 | Until Midnight | United Arab Emirates | Movie | After returning home from a work trip, a newlywed must fight off a masked intruder before his wife returns at midnight."
"s747 | Awake | United States | Movie | After a global event wipes out humanity's ability to sleep, a troubled ex-soldier fights to save her family as society and her mind spiral into chaos."
s748 | Confusion Na Wa | Nigeria | Movie | A misplaced cell phone's incriminating content becomes a prime blackmail opportunity for a pair of petty thieves who soon regret their greedy scheme.
"s749 | Fresh, Fried & Crispy | United States | TV Show | Passionate about food and ready for fun, critic Daym Drops drops in on America's smokin' hot spots for the best, freshest takes on fried food."
"s750 | L.A.â€™s Finest | United States | TV Show | In this spinoff of the ""Bad Boys"" franchise, two police detectives team up while trying to keep their stormy pasts â€” and differences â€” from interfering."
"s751 | Tragic Jungle | Mexico, France, Colombia | Movie | To escape an arranged marriage, a woman flees into the depths of the Mayan jungle, where untamed nature merges the human and the supernatural."
s752 | Guru Aur Bhole | nan | TV Show | A singer and a dancer who are best friends use their artistic abilities to get out of one hilariously sticky situation after another.
